Res_x Res_y Res_z
1	0	0
0.249701	1	0
0.140147	0.384647	0
0.0840519	0.202534	0
0.0536465	0.120642	0
0.0361385	0.0789557	0
0.025715	0.0553935	0
0.0200901	0.0416103	0
0.0169294	0.0354217	0
0.0146219	0.031615	0
0.0128456	0.0282107	0
0.0114463	0.0253478	0
0.0102931	0.0228896	0
0.00932218	0.0207523	0
0.00848846	0.0188778	0
0.00776219	0.0172246	0
0.00712047	0.0157609	0
0.00655324	0.0144598	0
0.00604594	0.0132965	0
0.0055902	0.0122509	0
0.00622629	0.00996801	0
0.00113884	0.00382709	0
0.000711854	0.00123995	0
0.000514087	0.00123738	0
0.000352944	0.000614352	0
0.000361371	0.000550769	0
0.000217295	0.000632901	0
0.00036401	0.000365322	0
0.00015149	0.000584579	0
0.000306357	0.000286855	0
0.000114094	0.000539218	0
9.86441e-05	0.000223451	0
0.000508161	0.000223747	0
6.38443e-05	0.000606641	0
6.43357e-05	0.000130759	0
4.9127e-05	0.000134247	0
0.000460173	9.83765e-05	0
3.85635e-05	0.000508306	0
4.31246e-05	7.95034e-05	0
3.06607e-05	0.000124649	0
6.78382e-05	6.02727e-05	0
2.46331e-05	0.000124926	0
0.000329	4.80535e-05	0
1.99698e-05	0.000300896	0
3.05197e-05	3.93846e-05	0
1.63518e-05	8.11847e-05	0
0.000240049	2.95597e-05	0
1.3435e-05	8.38644e-05	0
2.94425e-05	2.36067e-05	0
1.11073e-05	0.000381551	0
1.64629e-05	3.10114e-05	0
9.28695e-06	1.62582e-05	0
0.000188784	8.68963e-05	0
7.63334e-06	7.31499e-05	0
0.000140295	1.12092e-05	0
6.37835e-06	0.000344421	0
0.000134506	3.34699e-05	0
6.35275e-06	5.79511e-05	0
9.54816e-06	7.367e-06	0
4.46832e-06	4.98245e-05	0
9.87854e-05	6.01511e-06	0
3.68043e-06	5.44685e-05	0
8.70241e-06	4.75479e-05	0
3.46963e-06	4.70017e-06	0
3.06145e-06	1.33032e-05	0
7.99588e-05	3.16877e-06	0
2.43065e-06	0.000178421	0
9.59469e-05	2.8474e-05	0
2.38739e-06	3.31622e-05	0
1.98543e-05	3.84705e-06	0
1.84161e-06	3.02652e-05	0
3.1055e-05	2.08432e-06	0
1.55221e-06	0.000104171	0
3.35373e-05	1.76017e-05	0
1.39585e-06	1.95828e-05	0
2.61469e-05	1.92159e-06	0
1.10437e-06	2.06074e-05	0
4.88578e-06	1.7194e-05	0
1.03511e-06	4.74576e-06	0
2.34484e-05	1.12593e-06	0
7.84606e-07	1.89402e-05	0
1.83235e-05	1.54003e-05	0
1.38045e-06	4.23388e-05	0
1.84918e-05	9.27563e-06	0
5.65653e-06	1.13736e-05	0
5.258e-07	1.13908e-05	0
1.52027e-05	6.84752e-07	0
4.12715e-07	1.19416e-05	0
1.01175e-05	7.21767e-07	0
5.82544e-07	2.4813e-05	0
1.00851e-05	7.71895e-06	0
3.51223e-06	8.50378e-06	0
7.34762e-06	8.37971e-06	0
1.2382e-06	1.47639e-05	0
7.3045e-06	2.66066e-06	0
2.35497e-07	7.39535e-06	0
3.42429e-06	4.41048e-07	0
1.31043e-06	7.19328e-06	0
5.83691e-06	6.33643e-06	0
2.5266e-06	1.02005e-05	0
4.86548e-06	5.00175e-06	0
2.19961e-06	7.70818e-06	0
3.87278e-06	4.42106e-06	0
1.07411e-06	6.22696e-06	0
3.56204e-06	3.67323e-06	0
2.81354e-06	5.16247e-06	0
1.46577e-06	4.14759e-06	0
2.61419e-06	3.68902e-06	0
1.35442e-06	4.1413e-06	0
2.27097e-06	3.30943e-06	0
1.92187e-06	3.61023e-06	0
1.76369e-06	3.37489e-06	0
9.81324e-07	3.17595e-06	0
1.69923e-06	2.62093e-06	0
1.45219e-06	2.75659e-06	0
1.34445e-06	2.59722e-06	0
1.22584e-06	2.44633e-06	0
1.151e-06	2.29047e-06	0
1.0782e-06	2.15449e-06	0
1.00993e-06	2.02176e-06	0
9.45858e-07	1.89576e-06	0
8.85932e-07	1.77451e-06	0
