Time iteration ExecutionTime CPUTime
1 0 1.1 1 
1 1 2.43 0.306954 
1 2 3.45 0.156481 
1 3 4.42 0.0855437 
1 4 5.37 0.053182 
1 5 6.18 0.0361385 
1 6 7.03 0.025715 
1 7 7.87 0.0200902 
1 8 8.73 0.0169294 
1 9 9.56 0.0146219 
1 10 10.38 0.0128456 
1 11 11.2 0.0114463 
1 12 11.97 0.0102931 
1 13 12.76 0.00932219 
1 14 13.55 0.00848846 
1 15 14.34 0.00776219 
1 16 15.11 0.00712048 
1 17 15.9 0.00655324 
1 18 16.75 0.00604595 
1 19 17.63 0.0055902 
1 20 18.43 0.00518045 
1 21 19.24 0.00480549 
1 22 20.04 0.0044652 
1 23 20.82 0.00414872 
1 24 21.6 0.00385954 
1 25 22.4 0.0035947 
1 26 23.18 0.00343835 
1 27 24.01 0.00331653 
1 28 24.86 0.00319564 
1 29 25.78 0.00307633 
1 30 26.69 0.00295919 
1 31 27.47 0.00284458 
1 32 28.28 0.00273278 
1 33 29.14 0.00262407 
1 34 29.93 0.00251851 
1 35 30.71 0.00241626 
1 36 31.49 0.00231729 
1 37 32.28 0.00222166 
1 38 33.07 0.00212933 
1 39 33.9 0.00204028 
1 40 34.73 0.00195446 
1 41 35.57 0.00187182 
1 42 36.42 0.00179208 
1 43 37.21 0.00171565 
1 44 38.02 0.00164214 
1 45 38.81 0.00157151 
1 46 39.63 0.00150364 
1 47 40.41 0.00143849 
1 48 41.19 0.00137594 
1 49 41.98 0.00131593 
1 50 42.78 0.00125836 
1 51 43.55 0.00120315 
1 52 44.34 0.00115023 
1 53 45.18 0.00109949 
1 54 46.14 0.00105089 
1 55 47.02 0.00100432 
1 56 47.85 0.000959709 
1 57 48.68 0.000916992 
1 58 49.49 0.000876087 
1 59 50.29 0.000836931 
1 60 51.12 0.000799456 
1 61 51.91 0.000763588 
1 62 52.71 0.00072927 
1 63 53.47 0.000696433 
1 64 54.28 0.000665028 
1 65 55.06 0.000634987 
1 66 55.82 0.000606252 
1 67 56.59 0.000578791 
1 68 57.37 0.000552524 
1 69 58.19 0.000527418 
1 70 58.97 0.000503415 
1 71 59.85 0.000480478 
1 72 60.63 0.000458554 
1 73 61.43 0.000437605 
1 74 62.22 0.000417588 
1 75 63.01 0.000398465 
1 76 63.78 0.000380194 
1 77 64.58 0.000362742 
1 78 65.39 0.000346071 
1 79 66.24 0.000330152 
1 80 67.02 0.000314945 
1 81 67.81 0.000300419 
1 82 68.61 0.000286555 
1 83 69.49 0.00027332 
1 84 70.31 0.000260684 
1 85 71.11 0.000248621 
1 86 71.9 0.000237106 
1 87 72.72 0.000226115 
1 88 73.55 0.000215624 
1 89 74.44 0.000205611 
1 90 75.25 0.000196054 
1 91 76.09 0.000186935 
1 92 76.91 0.000178232 
1 93 77.77 0.000169928 
1 94 78.56 0.000162005 
1 95 79.33 0.000154445 
1 96 80.17 0.000147232 
1 97 80.97 0.000140352 
1 98 81.77 0.000133789 
1 99 82.54 0.000127528 
1 100 83.32 0.000121556 
1 101 84.1 0.00011586 
