Time iteration ExecutionTime CPUTime
1 0 0.01 0 
1 1 0.01 0 
1 2 0.01 0 
1 3 0.01 0 
1 4 0.02 0 
1 5 0.02 0 
1 6 0.03 0 
1 7 0.03 0 
1 8 0.03 0 
1 9 0.04 0 
1 10 0.04 0 
1 11 0.04 0 
1 12 0.05 0 
1 13 0.05 0 
1 14 0.05 0 
1 15 0.06 0 
1 16 0.06 0 
1 17 0.06 0 
1 18 0.07 0 
1 19 0.07 0 
1 20 0.07 0 
1 21 0.07 0 
1 22 0.07 0 
1 23 0.07 0 
1 24 0.07 0 
1 25 0.08 0 
1 26 0.08 0 
1 27 0.08 0 
1 28 0.08 0 
1 29 0.08 0 
1 30 0.08 0 
1 31 0.08 0 
1 32 0.09 0 
1 33 0.09 0 
1 34 0.09 0 
1 35 0.09 0 
1 36 0.09 0 
1 37 0.09 0 
1 38 0.09 0 
1 39 0.1 0 
1 40 0.1 0 
1 41 0.1 0 
1 42 0.1 0 
1 43 0.1 0 
1 44 0.1 0 
1 45 0.11 0 
1 46 0.11 0 
1 47 0.11 0 
1 48 0.11 0 
1 49 0.11 0 
1 50 0.11 0 
1 51 0.12 0 
1 52 0.12 0 
1 53 0.12 0 
1 54 0.12 0 
1 55 0.12 0 
1 56 0.12 0 
1 57 0.12 0 
1 58 0.12 0 
1 59 0.13 0 
1 60 0.13 0 
1 61 0.13 0 
1 62 0.13 0 
1 63 0.13 0 
1 64 0.13 0 
1 65 0.13 0 
1 66 0.13 0 
1 67 0.14 0 
1 68 0.14 0 
1 69 0.14 0 
1 70 0.14 0 
1 71 0.14 0 
1 72 0.14 0 
1 73 0.14 0 
1 74 0.14 0 
1 75 0.14 0 
1 76 0.14 0 
1 77 0.15 0 
1 78 0.15 0 
1 79 0.15 0 
1 80 0.15 0 
1 81 0.15 0 
1 82 0.15 0 
1 83 0.15 0 
1 84 0.15 0 
1 85 0.16 0 
1 86 0.16 0 
1 87 0.16 0 
1 88 0.16 0 
1 89 0.16 0 
1 90 0.16 0 
1 91 0.16 0 
1 92 0.16 0 
1 93 0.16 0 
1 94 0.17 0 
1 95 0.17 0 
1 96 0.17 0 
1 97 0.17 0 
1 98 0.17 0 
1 99 0.17 0 
1 100 0.17 0 
1 101 0.17 0 
1 102 0.17 0 
1 103 0.18 0 
1 104 0.18 0 
1 105 0.18 0 
1 106 0.18 0 
1 107 0.18 0 
1 108 0.18 0 
1 109 0.18 0 
1 110 0.19 0 
1 111 0.19 0 
1 112 0.19 0 
1 113 0.19 0 
1 114 0.19 0 
1 115 0.19 0 
1 116 0.19 0 
1 117 0.19 0 
1 118 0.19 0 
1 119 0.2 0 
1 120 0.2 0 
1 121 0.2 0 
1 122 0.2 0 
1 123 0.2 0 
1 124 0.2 0 
1 125 0.2 0 
1 126 0.2 0 
1 127 0.21 0 
1 128 0.21 0 
1 129 0.21 0 
1 130 0.21 0 
1 131 0.21 0 
1 132 0.21 0 
1 133 0.21 0 
1 134 0.21 0 
1 135 0.21 0 
1 136 0.22 0 
1 137 0.22 0 
1 138 0.22 0 
1 139 0.22 0 
1 140 0.22 0 
1 141 0.22 0 
1 142 0.22 0 
1 143 0.22 0 
1 144 0.22 0 
1 145 0.22 0 
1 146 0.22 0 
1 147 0.23 0 
1 148 0.23 0 
1 149 0.23 0 
1 150 0.23 0 
1 151 0.23 0 
1 152 0.24 0 
1 153 0.24 0 
1 154 0.24 0 
1 155 0.24 0 
1 156 0.24 0 
1 157 0.24 0 
1 158 0.24 0 
1 159 0.24 0 
1 160 0.24 0 
1 161 0.25 0 
1 162 0.25 0 
1 163 0.25 0 
1 164 0.25 0 
1 165 0.25 0 
1 166 0.25 0 
1 167 0.25 0 
1 168 0.25 0 
1 169 0.26 0 
1 170 0.26 0 
1 171 0.26 0 
1 172 0.26 0 
1 173 0.26 0 
1 174 0.26 0 
1 175 0.26 0 
1 176 0.26 0 
1 177 0.27 0 
1 178 0.27 0 
1 179 0.27 0 
1 180 0.27 0 
1 181 0.27 0 
1 182 0.27 0 
1 183 0.27 0 
1 184 0.27 0 
1 185 0.27 0 
1 186 0.28 0 
1 187 0.28 0 
1 188 0.28 0 
1 189 0.28 0 
1 190 0.28 0 
1 191 0.28 0 
1 192 0.28 0 
1 193 0.29 0 
1 194 0.29 0 
1 195 0.29 0 
1 196 0.29 0 
1 197 0.29 0 
1 198 0.29 0 
1 199 0.29 0 
1 200 0.29 0 
1 201 0.3 0 
1 202 0.3 0 
1 203 0.3 0 
1 204 0.3 0 
1 205 0.3 0 
1 206 0.3 0 
1 207 0.3 0 
1 208 0.3 0 
1 209 0.3 0 
1 210 0.3 0 
1 211 0.3 0 
1 212 0.3 0 
1 213 0.3 0 
1 214 0.3 0 
1 215 0.31 0 
1 216 0.31 0 
1 217 0.31 0 
1 218 0.32 0 
1 219 0.32 0 
1 220 0.32 0 
1 221 0.32 0 
1 222 0.32 0 
1 223 0.32 0 
1 224 0.32 0 
1 225 0.32 0 
1 226 0.32 0 
1 227 0.33 0 
1 228 0.33 0 
1 229 0.33 0 
1 230 0.33 0 
1 231 0.33 0 
1 232 0.33 0 
1 233 0.33 0 
1 234 0.33 0 
1 235 0.33 0 
1 236 0.34 0 
1 237 0.34 0 
1 238 0.34 0 
1 239 0.34 0 
1 240 0.34 0 
1 241 0.34 0 
1 242 0.34 0 
1 243 0.34 0 
1 244 0.35 0 
1 245 0.35 0 
1 246 0.35 0 
1 247 0.35 0 
1 248 0.35 0 
1 249 0.35 0 
1 250 0.35 0 
1 251 0.35 0 
1 252 0.36 0 
1 253 0.36 0 
1 254 0.36 0 
1 255 0.36 0 
1 256 0.36 0 
1 257 0.36 0 
1 258 0.36 0 
1 259 0.36 0 
1 260 0.36 0 
1 261 0.37 0 
1 262 0.37 0 
1 263 0.37 0 
1 264 0.37 0 
1 265 0.37 0 
1 266 0.37 0 
1 267 0.37 0 
1 268 0.37 0 
1 269 0.37 0 
1 270 0.37 0 
1 271 0.38 0 
1 272 0.38 0 
1 273 0.38 0 
1 274 0.38 0 
1 275 0.38 0 
1 276 0.38 0 
1 277 0.38 0 
1 278 0.38 0 
1 279 0.38 0 
1 280 0.38 0 
1 281 0.38 0 
1 282 0.39 0 
1 283 0.39 0 
1 284 0.39 0 
1 285 0.39 0 
1 286 0.39 0 
1 287 0.39 0 
1 288 0.39 0 
1 289 0.39 0 
1 290 0.39 0 
1 291 0.39 0 
1 292 0.39 0 
1 293 0.39 0 
1 294 0.4 0 
1 295 0.4 0 
1 296 0.4 0 
1 297 0.4 0 
1 298 0.4 0 
2 0 0.42 0 
2 1 0.42 0 
2 2 0.43 0 
2 3 0.43 0 
2 4 0.43 0 
2 5 0.44 0 
2 6 0.44 0 
2 7 0.44 0 
2 8 0.44 0 
2 9 0.45 0 
2 10 0.45 0 
2 11 0.46 0 
2 12 0.46 0 
2 13 0.46 0 
2 14 0.47 0 
2 15 0.47 0 
2 16 0.47 0 
2 17 0.48 1 
2 18 0.48 1 
2 19 0.48 1 
2 20 0.48 1 
2 21 0.49 1 
2 22 0.49 1 
2 23 0.49 1 
2 24 0.49 1 
2 25 0.49 1 
2 26 0.49 1 
2 27 0.49 1 
2 28 0.49 1 
2 29 0.49 1 
2 30 0.49 1 
2 31 0.5 1 
2 32 0.5 1 
2 33 0.5 1 
2 34 0.51 1 
2 35 0.51 1 
2 36 0.51 1 
2 37 0.51 1 
2 38 0.51 1 
2 39 0.51 1 
2 40 0.51 1 
2 41 0.52 1 
2 42 0.52 1 
2 43 0.52 1 
2 44 0.52 1 
2 45 0.52 1 
2 46 0.52 1 
2 47 0.53 1 
2 48 0.53 1 
2 49 0.53 1 
2 50 0.53 1 
2 51 0.53 1 
2 52 0.53 1 
2 53 0.53 1 
2 54 0.54 1 
2 55 0.54 1 
2 56 0.54 1 
2 57 0.54 1 
2 58 0.54 1 
2 59 0.54 1 
2 60 0.54 1 
2 61 0.54 1 
2 62 0.54 1 
2 63 0.55 1 
2 64 0.55 1 
2 65 0.55 1 
2 66 0.55 1 
2 67 0.55 1 
2 68 0.55 1 
2 69 0.55 1 
2 70 0.55 1 
2 71 0.56 1 
2 72 0.56 1 
2 73 0.56 1 
2 74 0.56 1 
2 75 0.56 1 
2 76 0.56 1 
2 77 0.57 1 
2 78 0.57 1 
2 79 0.57 1 
2 80 0.57 1 
2 81 0.57 1 
2 82 0.57 1 
2 83 0.57 1 
2 84 0.57 1 
2 85 0.58 1 
2 86 0.58 1 
2 87 0.58 1 
2 88 0.58 1 
2 89 0.58 1 
2 90 0.58 1 
2 91 0.58 1 
2 92 0.59 1 
2 93 0.59 1 
2 94 0.59 1 
2 95 0.59 1 
2 96 0.59 1 
2 97 0.59 1 
2 98 0.59 1 
2 99 0.59 1 
2 100 0.6 1 
2 101 0.6 1 
2 102 0.6 1 
2 103 0.6 1 
2 104 0.6 1 
2 105 0.6 1 
2 106 0.6 1 
2 107 0.61 1 
2 108 0.61 1 
2 109 0.61 1 
2 110 0.61 1 
2 111 0.61 1 
2 112 0.61 1 
2 113 0.61 1 
2 114 0.61 1 
2 115 0.62 1 
2 116 0.62 1 
2 117 0.62 1 
2 118 0.62 1 
2 119 0.62 1 
2 120 0.62 1 
2 121 0.62 1 
2 122 0.62 1 
2 123 0.62 1 
2 124 0.63 1 
2 125 0.63 1 
2 126 0.63 1 
2 127 0.63 1 
2 128 0.63 1 
2 129 0.63 1 
2 130 0.63 1 
2 131 0.63 1 
2 132 0.64 1 
2 133 0.64 1 
2 134 0.64 1 
2 135 0.64 1 
2 136 0.64 1 
2 137 0.64 1 
2 138 0.64 1 
2 139 0.64 1 
2 140 0.65 1 
2 141 0.65 1 
2 142 0.65 1 
2 143 0.65 1 
2 144 0.65 1 
2 145 0.65 1 
2 146 0.65 1 
2 147 0.65 1 
2 148 0.65 1 
2 149 0.66 1 
2 150 0.66 1 
2 151 0.66 1 
2 152 0.66 1 
2 153 0.66 1 
2 154 0.66 1 
2 155 0.66 1 
2 156 0.66 1 
2 157 0.67 1 
2 158 0.67 1 
2 159 0.67 1 
2 160 0.67 1 
2 161 0.67 1 
2 162 0.67 1 
2 163 0.67 1 
2 164 0.67 1 
2 165 0.67 1 
2 166 0.68 1 
2 167 0.68 1 
2 168 0.68 1 
2 169 0.68 1 
2 170 0.68 1 
2 171 0.68 1 
2 172 0.68 1 
2 173 0.69 1 
2 174 0.69 1 
2 175 0.69 1 
2 176 0.69 1 
2 177 0.69 1 
2 178 0.69 1 
2 179 0.69 1 
2 180 0.69 1 
2 181 0.69 1 
2 182 0.7 1 
2 183 0.7 1 
2 184 0.7 1 
2 185 0.7 1 
2 186 0.7 1 
2 187 0.7 1 
2 188 0.7 1 
2 189 0.7 1 
2 190 0.7 1 
2 191 0.71 1 
2 192 0.71 1 
2 193 0.71 1 
2 194 0.71 1 
2 195 0.71 1 
2 196 0.71 1 
2 197 0.71 1 
2 198 0.71 1 
2 199 0.72 1 
2 200 0.72 1 
2 201 0.72 1 
2 202 0.72 1 
2 203 0.72 1 
2 204 0.72 1 
2 205 0.72 1 
2 206 0.72 1 
2 207 0.73 1 
2 208 0.73 1 
2 209 0.73 1 
2 210 0.73 1 
2 211 0.73 1 
2 212 0.73 1 
2 213 0.73 1 
2 214 0.73 1 
2 215 0.74 1 
2 216 0.74 1 
2 217 0.74 1 
2 218 0.74 1 
2 219 0.74 1 
2 220 0.74 1 
2 221 0.74 1 
2 222 0.74 1 
2 223 0.75 1 
2 224 0.75 1 
2 225 0.75 1 
2 226 0.75 1 
2 227 0.75 1 
2 228 0.75 1 
2 229 0.75 1 
2 230 0.75 1 
2 231 0.75 1 
2 232 0.76 1 
2 233 0.76 1 
2 234 0.76 1 
2 235 0.76 1 
2 236 0.76 1 
2 237 0.76 1 
2 238 0.76 1 
2 239 0.76 1 
2 240 0.76 1 
2 241 0.76 1 
2 242 0.76 1 
2 243 0.76 1 
2 244 0.76 1 
2 245 0.76 1 
2 246 0.77 1 
2 247 0.77 1 
2 248 0.77 1 
2 249 0.77 1 
2 250 0.78 1 
2 251 0.78 1 
2 252 0.78 1 
2 253 0.78 1 
2 254 0.78 1 
2 255 0.78 1 
2 256 0.78 1 
2 257 0.78 1 
2 258 0.78 1 
2 259 0.78 1 
2 260 0.79 1 
2 261 0.79 1 
2 262 0.79 1 
2 263 0.79 1 
2 264 0.79 1 
2 265 0.79 1 
2 266 0.79 1 
2 267 0.79 1 
2 268 0.79 1 
2 269 0.79 1 
2 270 0.79 1 
2 271 0.8 1 
2 272 0.8 1 
2 273 0.8 1 
2 274 0.8 1 
2 275 0.8 1 
2 276 0.8 1 
2 277 0.8 1 
2 278 0.8 1 
2 279 0.8 1 
2 280 0.8 1 
2 281 0.8 1 
