Time iteration ExecutionTime CPUTime
1 95 24.56 0.00333686 
1 96 25.09 0.00316647 
1 97 25.8 0.00369862 
1 98 26.26 0.00278678 
1 99 26.8 0.00262383 
1 100 27.51 0.00301233 
1 101 27.96 0.00242132 
1 102 28.45 0.0022479 
1 103 29.11 0.00252589 
1 104 29.61 0.00212781 
1 105 30.37 0.00217611 
1 106 31 0.00279952 
1 107 31.64 0.00206604 
1 108 32.12 0.00191635 
1 109 32.64 0.00179128 
1 110 33.36 0.00163287 
1 111 33.84 0.00163855 
1 112 34.33 0.00153204 
1 113 35.31 0.00179965 
1 114 35.81 0.00135668 
1 115 36.56 0.00117406 
1 116 37.05 0.00133887 
1 117 37.7 0.00137514 
1 118 38.4 0.00105798 
1 119 38.9 0.00119256 
1 120 39.45 0.00112177 
1 121 40.13 0.000868388 
1 122 40.96 0.00102203 
1 123 41.77 0.000780929 
1 124 42.37 0.000959513 
1 125 43.22 0.000724525 
1 126 43.93 0.000776328 
1 127 44.73 0.000673933 
1 128 45.29 0.000785408 
1 129 46.07 0.000638787 
1 130 46.77 0.000614208 
1 131 47.48 0.000572136 
1 132 48.03 0.000666648 
1 133 48.81 0.000530763 
1 134 49.56 0.000485059 
1 135 50.34 0.000486803 
1 136 50.9 0.000554693 
1 137 51.74 0.000446734 
1 138 52.49 0.000406929 
1 139 53.27 0.000410081 
1 140 53.89 0.0004628 
1 141 54.7 0.000375863 
1 142 55.43 0.000342645 
1 143 56.19 0.000342848 
1 144 56.78 0.000384291 
1 145 57.57 0.000310491 
1 146 58.35 0.000288811 
1 147 59.16 0.000285264 
1 148 59.76 0.000318087 
1 149 60.64 0.000259802 
1 150 61.38 0.000242199 
1 151 62.12 0.0002374 
1 152 62.7 0.000264126 
1 153 63.59 0.000216404 
1 154 64.39 0.000202512 
1 155 65.16 0.000198022 
1 156 65.77 0.000219126 
1 157 66.86 0.000146908 
1 158 67.68 0.000181563 
1 159 68.27 0.000191612 
1 160 69.33 0.000131699 
1 161 70.17 0.000158807 
1 162 70.96 0.00014784 
1 163 71.84 0.000140629 
1 164 72.72 0.000140159 
1 165 73.54 0.000124973 
1 166 74.42 0.000122628 
1 167 75.29 0.000122279 
1 168 76.19 0.000108799 
1 169 77.16 0.00010679 
1 170 78.25 9.16781e-05 
1 171 79.21 0.000102241 
1 172 80.12 9.84673e-05 
1 173 80.95 8.69288e-05 
1 174 81.83 8.52831e-05 
1 175 82.95 7.33759e-05 
1 176 83.84 8.08931e-05 
1 177 84.99 6.81425e-05 
1 178 85.87 7.41063e-05 
1 179 87.03 6.25858e-05 
1 180 87.88 6.7578e-05 
1 181 89.03 5.71044e-05 
1 182 89.9 6.14988e-05 
1 183 91.03 5.19643e-05 
1 184 91.96 5.59432e-05 
1 185 93.16 4.7305e-05 
1 186 94.07 5.08537e-05 
1 187 95.26 4.30125e-05 
1 188 96.2 4.62415e-05 
1 189 97.34 3.91535e-05 
1 190 98.29 4.20207e-05 
1 191 99.48 3.5584e-05 
1 192 100.49 3.81728e-05 
1 193 101.65 3.23889e-05 
1 194 102.61 3.46693e-05 
1 195 103.8 2.94068e-05 
1 196 104.72 3.14818e-05 
1 197 105.85 2.6721e-05 
1 198 106.82 2.85912e-05 
1 199 108.05 2.42746e-05 
1 200 108.98 2.59639e-05 
1 201 110.24 2.20528e-05 
1 202 111.46 2.17441e-05 
1 203 112.41 2.25877e-05 
1 204 113.64 1.92716e-05 
1 205 114.86 1.89031e-05 
1 206 116.05 1.82106e-05 
1 207 117.22 1.74363e-05 
1 208 118.38 1.66677e-05 
1 209 119.58 1.5913e-05 
1 210 121.02 1.51714e-05 
1 211 122.23 1.44686e-05 
1 212 123.32 1.37859e-05 
1 213 124.42 1.31478e-05 
1 214 125.56 1.25207e-05 
1 215 126.68 1.19381e-05 
1 216 127.9 1.13612e-05 
1 217 129.2 1.08257e-05 
1 218 130.42 1.031e-05 
1 219 131.51 9.82346e-06 
1 220 132.65 9.35524e-06 
1 221 133.87 8.91288e-06 
1 222 135.14 8.49709e-06 
1 223 136.31 8.09575e-06 
1 224 137.21 8.1956e-06 
1 225 138.42 7.09117e-06 
1 226 139.54 7.38532e-06 
1 227 141.28 6.36167e-06 
1 228 142.2 6.67458e-06 
1 229 143.34 5.74462e-06 
1 230 144.22 6.04044e-06 
1 231 145.15 5.76834e-06 
1 232 146.27 4.82508e-06 
1 233 147.15 5.16761e-06 
1 234 148 4.94919e-06 
1 235 149.11 4.12632e-06 
1 236 149.95 4.44385e-06 
1 237 150.82 4.26339e-06 
1 238 151.68 4.03521e-06 
1 239 152.28 4.01271e-06 
1 240 153.1 3.4724e-06 
1 241 153.85 3.16097e-06 
1 242 154.67 3.10211e-06 
1 243 155.23 3.29697e-06 
1 244 156.01 2.82311e-06 
1 245 156.59 2.94672e-06 
1 246 157.14 2.78858e-06 
1 247 157.95 2.32647e-06 
1 248 158.56 2.49474e-06 
1 249 159.15 2.37677e-06 
1 250 159.93 1.97393e-06 
1 251 160.53 2.13628e-06 
1 252 161.06 2.03416e-06 
1 253 161.64 1.91566e-06 
1 254 162.44 1.56841e-06 
1 255 162.95 1.73897e-06 
1 256 163.47 1.65832e-06 
1 257 163.98 1.56437e-06 
1 258 164.52 1.4791e-06 
1 259 165.03 1.39965e-06 
1 260 165.41 9.58648e-07 
1 261 165.97 1.31992e-06 
1 262 166.28 7.79632e-07 
1 263 166.78 1.27192e-06 
1 264 167.07 6.74333e-07 
1 265 167.49 1.2046e-06 
1 266 167.77 6.00495e-07 
1 267 168.2 1.13193e-06 
1 268 168.47 5.46729e-07 
1 269 168.63 8.05384e-07 
1 270 168.9 5.65867e-07 
1 271 168.97 7.21697e-08 
1 272 169.04 0 
