Time iteration ExecutionTime CPUTime
1 0 0.02 1 
1 1 0.02 0.3062379291826262 
1 2 0.04 0.1574341253768285 
1 3 0.04 0.08531496728911139 
1 4 0.04 0.05355383997218966 
1 5 0.04 0.03607691642656903 
1 6 0.05 0.02604475002570814 
1 7 0.05 0.0199515995891304 
1 8 0.05 0.01687900225737013 
1 9 0.06 0.01460868750606098 
1 10 0.06 0.01285915159894339 
1 11 0.06 0.01146123811087661 
1 12 0.07000000000000001 0.01031022771216964 
1 13 0.07000000000000001 0.009339402348433246 
1 14 0.07000000000000001 0.008504947132180328 
1 15 0.08 0.007760705341125937 
1 16 0.08 0.007144396399716619 
1 17 0.08 0.006588087606167021 
1 18 0.08 0.006074701469596734 
1 19 0.09 0.005607178002197259 
1 20 0.24 3.909951110398244e-07 
1 21 0.24 7.441472447705659e-08 
1 22 0.24 5.006735519378976e-08 
1 23 0.24 4.524331747602885e-08 
1 24 0.24 2.24988276982938e-08 
1 25 0.24 3.556197292895473e-08 
1 26 0.24 2.01159828043751e-08 
1 27 0.25 2.865173819525298e-08 
1 28 0.25 1.381992071923347e-08 
1 29 0.25 2.783590162853192e-08 
1 30 0.25 1.280424806948752e-08 
1 31 0.25 2.516189983490862e-08 
1 32 0.25 2.240741606607985e-08 
1 33 0.25 1.970858187484409e-08 
1 34 0.25 8.480656903585798e-09 
1 35 0.25 1.83405459298123e-08 
1 36 0.25 7.141208828803204e-09 
1 37 0.26 2.618586254425738e-08 
1 38 0.26 6.758368809390886e-09 
1 39 0.26 9.135494063602173e-09 
1 40 0.26 5.188542178484931e-09 
1 41 0.26 9.02242231705835e-09 
1 42 0.26 8.350860982367772e-09 
1 43 0.26 2.047071682106839e-08 
1 44 0.27 1.631116063491463e-08 
1 45 0.27 2.967056950448459e-09 
1 46 0.27 4.163399476089381e-09 
1 47 0.27 2.444413455352224e-09 
1 48 0.27 3.9355438764859e-09 
1 49 0.27 4.130532834588024e-09 
1 50 0.27 1.004551921984707e-08 
1 51 0.28 4.590196282770872e-09 
1 52 0.28 3.907692124294714e-09 
1 53 0.28 2.926220738831552e-09 
1 54 0.28 5.945638045563073e-09 
1 55 0.28 3.48985208799351e-09 
1 56 0.28 4.326222692487967e-09 
1 57 0.28 2.686556423258099e-09 
1 58 0.28 2.824631057897152e-09 
1 59 0.29 2.749535436731059e-09 
1 60 0.29 2.112366961007676e-09 
1 61 0.29 2.526825525893479e-09 
1 62 0.29 2.240152971828679e-09 
1 63 0.29 1.960977423853569e-09 
1 64 0.29 1.584443679584126e-09 
1 65 0.3 1.472922787378818e-09 
1 66 0.3 2.328595114445842e-09 
1 67 0.3 1.579486694228225e-09 
1 68 0.3 1.358900086005573e-09 
1 69 0.3 1.149315340289426e-09 
1 70 0.3 1.052834064358115e-09 
1 71 0.31 9.753894799432033e-10 
1 72 0.31 9.247594632356612e-10 
1 73 0.31 1.497974708824047e-09 
1 74 0.31 9.779422976482094e-10 
1 75 0.31 8.946768902572404e-10 
1 76 0.31 7.873375822777681e-10 
1 77 0.31 7.522824051393646e-10 
1 78 0.31 1.083569464487402e-09 
1 79 0.32 6.880375660750515e-10 
1 80 0.32 6.968041884361691e-10 
1 81 0.32 6.532180694366685e-10 
1 82 0.32 8.215571891163014e-10 
1 83 0.32 5.782765888051729e-10 
1 84 0.32 5.888297074941341e-10 
1 85 0.32 6.480506144924414e-10 
1 86 0.33 5.134103998715745e-10 
1 87 0.33 5.168251469381206e-10 
1 88 0.33 5.375170605634624e-10 
1 89 0.33 4.503227809507318e-10 
1 90 0.33 5.475804193747458e-10 
1 91 0.33 4.521946209229123e-10 
1 92 0.33 4.140482637083742e-10 
1 93 0.34 4.07034209959735e-10 
1 94 0.34 3.722626062232804e-10 
1 95 0.34 3.571519873430841e-10 
1 96 0.34 3.807958049240946e-10 
1 97 0.34 3.401446586646685e-10 
1 98 0.35 3.265923503066936e-10 
1 99 0.35 3.166150725843835e-10 
1 100 0.35 2.840178439877294e-10 
1 101 0.35 2.770924613517255e-10 
1 102 0.35 2.316884252512698e-10 
1 103 0.36 2.257366030802448e-10 
1 104 0.36 2.140097260468496e-10 
1 105 0.36 2.187180962804358e-10 
1 106 0.36 2.060868058724755e-10 
1 107 0.36 1.619938548780357e-10 
1 108 0.37 1.78391403192097e-10 
1 109 0.37 1.728479267081063e-10 
1 110 0.37 1.679655452685828e-10 
1 111 0.37 1.449574638386805e-10 
1 112 0.37 1.552115880718003e-10 
1 113 0.37 1.445042584114872e-10 
1 114 0.37 1.374380647181808e-10 
1 115 0.38 1.149536201917193e-10 
1 116 0.38 1.292313984687774e-10 
1 117 0.38 1.095346874386373e-10 
1 118 0.38 1.003240177071825e-10 
1 119 0.38 1.046256070252706e-10 
1 120 0.38 1.150628389728819e-10 
1 121 0.39 9.352919182344447e-11 
